now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
518922,-11.14,41.49,-10.32,102714,2.298,2.122,-0.252,-0.006,-0.077,1.008,10.88,-1015.00,1222.00,102.00,3024.0000
518998,-11.15,41.54,-10.32,102714,2.298,2.214,-0.221,0.001,-0.076,1.015,10.88,-1003.00,1222.00,100.00,3024.0000
519076,-11.15,41.53,-10.33,102714,2.252,2.160,-0.267,0.001,-0.075,1.011,10.55,-993.00,1232.00,97.00,3024.0000
519152,-11.16,41.53,-10.33,102713,2.290,2.221,-0.031,0.001,-0.077,1.011,11.02,-996.00,1220.00,97.00,3024.0000
519233,-11.16,41.50,-10.33,102713,2.099,2.099,-0.313,0.002,-0.076,1.010,10.55,-991.00,1235.00,95.00,3024.0000
519309,-11.15,41.53,-10.34,102717,2.084,2.519,-0.145,-0.001,-0.081,1.008,10.65,-996.00,1235.00,92.00,3024.0000
519385,-11.17,41.55,-10.34,102717,2.107,2.206,-0.374,-0.002,-0.081,1.009,10.69,-986.00,1222.00,100.00,3024.0000
519461,-11.15,41.54,-10.34,102714,2.244,2.374,-0.435,-0.001,-0.076,1.016,10.93,-991.00,1225.00,107.00,3024.0000
519537,-11.16,41.57,-10.34,102714,2.053,2.374,-0.160,0.002,-0.076,1.017,10.69,-991.00,1225.00,105.00,3024.0000
519618,-11.17,41.54,-10.34,102716,2.244,2.450,-0.107,0.002,-0.076,1.016,10.88,-993.00,1215.00,92.00,3024.0000
519694,-11.18,41.57,-10.34,102716,2.214,2.321,-0.076,0.004,-0.078,1.009,10.74,-982.00,1237.00,102.00,3024.0000
519770,-11.18,41.55,-10.35,102712,2.160,2.145,-0.336,0.003,-0.077,1.012,10.93,-993.00,1240.00,87.00,3025.0000
519846,-11.18,41.55,-10.35,102712,2.107,2.069,-0.282,0.001,-0.079,1.010,10.84,-993.00,1227.00,105.00,3024.0000
519922,-11.18,41.57,-10.35,102711,2.053,2.183,-0.160,0.000,-0.081,1.008,10.51,-993.00,1220.00,97.00,3024.0000
520003,-11.18,41.55,-10.35,102711,2.061,2.321,-0.176,-0.002,-0.077,1.011,10.41,-991.00,1222.00,92.00,3024.0000
520079,-11.16,41.56,-10.34,102711,2.260,1.939,-0.122,-0.000,-0.079,1.010,10.84,-1001.00,1225.00,105.00,3024.0000
520155,-11.16,41.55,-10.34,102711,2.557,2.244,-0.153,0.003,-0.076,1.011,10.93,-993.00,1227.00,102.00,3023.0000
520231,-11.16,41.56,-10.34,102711,2.160,2.229,-0.328,0.000,-0.076,1.012,10.74,-988.00,1227.00,102.00,3024.0000
520327,-11.18,41.50,-10.34,102711,2.153,2.466,-0.336,0.003,-0.077,1.011,10.74,-988.00,1230.00,107.00,3024.0000
520416,-11.19,41.56,-10.33,102709,2.366,2.115,-0.389,0.003,-0.077,1.010,10.69,-993.00,1207.00,90.00,3025.0000
520492,-11.18,41.59,-10.32,102713,2.176,2.183,-0.206,0.002,-0.079,1.013,10.55,-983.00,1222.00,87.00,3024.0000
520568,-11.18,41.62,-10.32,102713,2.191,2.168,-0.534,0.002,-0.077,1.017,10.88,-988.00,1227.00,87.00,3025.0000
520644,-11.18,41.60,-10.32,102712,2.153,2.252,-0.260,0.003,-0.076,1.012,10.88,-1003.00,1207.00,92.00,3025.0000
520725,-11.17,41.58,-10.32,102712,2.000,2.412,0.069,-0.000,-0.076,1.015,10.69,-1011.00,1207.00,82.00,3023.0000
520801,-11.16,41.62,-10.31,102713,2.198,2.527,-0.282,-0.003,-0.076,1.008,10.69,-1011.00,1220.00,97.00,3023.0000
520877,-11.16,41.61,-10.31,102713,2.229,2.382,-0.031,0.002,-0.077,1.010,10.88,-1003.00,1232.00,90.00,3024.0000
520953,-11.17,41.62,-10.31,102711,2.260,2.382,-0.092,0.001,-0.075,1.010,10.69,-996.00,1230.00,105.00,3024.0000
521029,-11.17,41.64,-10.31,102711,2.137,1.824,-0.137,-0.002,-0.078,1.012,10.65,-1006.00,1232.00,100.00,3023.0000
521110,-11.15,41.60,-10.32,102711,2.313,2.168,-0.321,0.004,-0.076,1.013,10.74,-998.00,1225.00,95.00,3024.0000
521186,-11.15,41.63,-10.32,102711,2.237,1.969,-0.275,0.000,-0.073,1.009,10.41,-991.00,1225.00,97.00,3023.0000
521262,-11.15,41.65,-10.31,102712,2.160,2.298,-0.092,0.000,-0.077,1.012,10.65,-993.00,1225.00,102.00,3024.0000
521338,-11.14,41.61,-10.31,102712,2.328,2.107,-0.221,0.003,-0.078,1.011,10.74,-1006.00,1232.00,97.00,3024.0000
521419,-11.14,41.61,-10.31,102714,2.107,2.214,-0.412,-0.000,-0.079,1.015,10.65,-996.00,1227.00,105.00,3023.0000
521495,-11.16,41.65,-10.31,102714,2.305,2.237,-0.198,0.005,-0.073,1.009,10.69,-993.00,1230.00,100.00,3024.0000
521571,-11.16,41.64,-10.30,102716,2.229,2.198,-0.359,0.001,-0.078,1.009,10.74,-1001.00,1235.00,97.00,3024.0000
521647,-11.14,41.66,-10.30,102716,2.092,2.282,-0.183,0.001,-0.077,1.018,10.84,-996.00,1235.00,85.00,3024.0000
521723,-11.15,41.65,-10.30,102712,2.237,2.420,-0.275,-0.001,-0.075,1.014,11.02,-980.00,1220.00,102.00,3023.0000
521804,-11.16,41.63,-10.30,102713,2.450,2.130,-0.260,0.003,-0.077,1.006,10.74,-1001.00,1227.00,95.00,3024.0000
521880,-11.14,41.66,-10.30,102713,2.298,2.435,-0.511,0.004,-0.080,1.018,10.74,-983.00,1235.00,105.00,3024.0000
521956,-11.14,41.66,-10.31,102714,2.122,2.260,0.038,0.001,-0.074,1.008,10.65,-988.00,1217.00,112.00,3024.0000
522032,-11.14,41.65,-10.31,102714,2.153,2.511,-0.321,0.003,-0.077,1.007,10.65,-988.00,1225.00,100.00,3024.0000
522113,-11.16,41.65,-10.33,102713,2.229,2.130,-0.366,0.000,-0.075,1.011,10.41,-986.00,1227.00,92.00,3024.0000
522189,-11.15,41.66,-10.33,102713,2.229,2.198,-0.176,-0.003,-0.075,1.006,10.65,-993.00,1232.00,105.00,3024.0000
522265,-11.15,41.66,-10.33,102715,2.313,2.122,-0.328,0.002,-0.075,1.011,10.84,-1008.00,1225.00,102.00,3023.0000
522341,-11.17,41.65,-10.33,102715,2.351,2.565,-0.427,0.002,-0.075,1.016,10.88,-988.00,1230.00,107.00,3024.0000
522438,-11.17,41.61,-10.35,102712,2.046,2.427,-0.183,0.001,-0.076,1.010,10.74,-998.00,1232.00,112.00,3024.0000
522528,-11.20,41.66,-10.35,102712,2.160,2.206,-0.298,0.002,-0.079,1.010,10.74,-993.00,1241.00,102.00,3024.0000
522604,-11.18,41.71,-10.35,102712,2.298,2.115,-0.145,0.001,-0.076,1.008,10.88,-1001.00,1227.00,95.00,3024.0000
522680,-11.17,41.68,-10.35,102712,2.084,2.595,-0.107,-0.004,-0.073,1.009,10.65,-998.00,1222.00,105.00,3023.0000
522756,-11.18,41.70,-10.35,102715,2.420,2.069,-0.298,-0.002,-0.076,1.012,10.74,-996.00,1235.00,102.00,3025.0000
522832,-11.17,41.68,-10.35,102715,2.374,1.992,-0.023,0.004,-0.076,1.010,10.88,-1003.00,1230.00,100.00,3024.0000
522913,-11.17,41.67,-10.35,102717,2.344,2.336,-0.168,0.000,-0.077,1.014,10.69,-991.00,1235.00,92.00,3024.0000
522989,-11.17,41.69,-10.36,102714,2.397,2.450,-0.282,0.001,-0.081,1.012,10.84,-986.00,1230.00,95.00,3024.0000
523065,-11.17,41.72,-10.36,102714,2.107,2.038,-0.244,0.000,-0.076,1.014,10.84,-1001.00,1220.00,92.00,3024.0000
523141,-11.16,41.70,-10.36,102716,2.229,2.008,-0.206,0.003,-0.079,1.013,10.69,-991.00,1237.00,102.00,3023.0000
523237,-11.18,41.64,-10.36,102716,2.160,2.145,-0.053,0.002,-0.075,1.010,10.55,-991.00,1232.00,105.00,3023.0000
523315,-11.18,41.71,-10.37,102714,2.389,2.221,-0.260,0.003,-0.078,1.012,10.84,-986.00,1227.00,102.00,3024.0000
523393,-11.18,41.72,-10.37,102714,2.115,2.664,-0.382,0.004,-0.073,1.014,10.69,-996.00,1240.00,82.00,3024.0000
523469,-11.18,41.69,-10.37,102716,2.084,2.443,-0.328,0.003,-0.077,1.007,10.41,-998.00,1227.00,102.00,3024.0000
523545,-11.18,41.73,-10.37,102716,2.015,2.450,-0.153,0.004,-0.078,1.009,10.84,-1006.00,1217.00,105.00,3024.0000
523626,-11.19,41.72,-10.38,102712,2.389,2.282,-0.344,-0.001,-0.077,1.010,10.84,-988.00,1232.00,95.00,3024.0000
523702,-11.18,41.73,-10.38,102712,2.076,2.176,-0.252,0.000,-0.078,1.006,10.69,-982.00,1222.00,105.00,3024.0000
523778,-11.19,41.73,-10.38,102711,2.076,2.481,-0.122,0.002,-0.074,1.013,10.55,-977.00,1230.00,100.00,3024.0000
523854,-11.19,41.73,-10.38,102711,2.229,2.191,-0.107,-0.000,-0.079,1.012,10.69,-993.00,1222.00,105.00,3024.0000
523935,-11.20,41.71,-10.39,102710,2.267,2.160,-0.122,-0.000,-0.080,1.009,10.69,-983.00,1222.00,102.00,3024.0000
524011,-11.20,41.75,-10.39,102710,2.267,2.130,-0.107,-0.000,-0.076,1.010,10.74,-988.00,1240.00,105.00,3025.0000
524087,-11.20,41.76,-10.38,102710,2.221,2.153,-0.244,0.002,-0.080,1.014,10.55,-986.00,1225.00,90.00,3024.0000
524163,-11.20,41.75,-10.38,102710,2.115,2.092,-0.305,0.001,-0.078,1.012,10.84,-988.00,1240.00,115.00,3025.0000
524239,-11.20,41.73,-10.38,102708,2.527,2.260,-0.168,0.001,-0.071,1.008,10.51,-998.00,1215.00,105.00,3024.0000
524320,-11.21,41.74,-10.38,102708,2.206,2.527,-0.275,0.005,-0.076,1.010,10.55,-986.00,1222.00,107.00,3024.0000
524396,-11.20,41.75,-10.38,102708,2.282,2.275,-0.504,-0.000,-0.077,1.008,10.55,-991.00,1240.00,105.00,3024.0000
524472,-11.21,41.75,-10.38,102711,2.076,2.023,-0.374,-0.000,-0.074,1.020,10.69,-1001.00,1235.00,105.00,3024.0000
524548,-11.21,41.77,-10.38,102711,2.366,2.053,-0.076,0.003,-0.077,1.013,10.65,-998.00,1222.00,82.00,3024.0000
524624,-11.21,41.75,-10.38,102712,2.237,2.275,-0.344,0.002,-0.076,1.009,10.41,-983.00,1232.00,110.00,3024.0000
524705,-11.21,41.75,-10.38,102712,2.176,2.252,-0.183,0.003,-0.078,1.013,10.55,-996.00,1225.00,92.00,3024.0000
524781,-11.21,41.77,-10.38,102713,2.244,2.298,-0.252,-0.001,-0.075,1.014,10.69,-998.00,1225.00,105.00,3026.0000
524857,-11.23,41.78,-10.38,102713,2.260,2.389,-0.328,0.005,-0.075,1.014,10.65,-996.00,1225.00,102.00,3025.0000
524933,-11.21,41.77,-10.39,102709,2.443,2.557,-0.321,0.003,-0.080,1.008,10.55,-998.00,1225.00,107.00,3025.0000
525014,-11.22,41.76,-10.39,102709,2.321,2.313,-0.221,0.003,-0.073,1.011,10.65,-1003.00,1237.00,100.00,3024.0000
525090,-11.22,41.79,-10.39,102713,2.321,2.405,-0.321,0.000,-0.078,1.008,10.88,-1001.00,1222.00,92.00,3024.0000
525166,-11.23,41.78,-10.39,102713,2.153,2.282,-0.183,-0.002,-0.076,1.010,10.55,-991.00,1230.00,107.00,3024.0000
525242,-11.23,41.78,-10.39,102707,2.137,2.534,-0.389,0.001,-0.074,1.012,10.65,-982.00,1230.00,100.00,3024.0000
525318,-11.24,41.77,-10.39,102707,2.420,2.244,-0.427,-0.003,-0.075,1.008,10.74,-998.00,1225.00,100.00,3024.0000
525399,-11.24,41.77,-10.38,102712,2.275,2.351,-0.405,0.002,-0.077,1.011,10.65,-1003.00,1220.00,115.00,3024.0000
525475,-11.24,41.80,-10.38,102712,2.229,2.198,-0.092,-0.001,-0.075,1.008,10.55,-998.00,1222.00,97.00,3024.0000
525551,-11.23,41.79,-10.39,102711,2.221,2.153,-0.344,0.001,-0.074,1.010,10.84,-998.00,1230.00,100.00,3025.0000
525627,-11.22,41.80,-10.39,102711,2.267,2.366,-0.275,0.004,-0.079,1.012,10.69,-993.00,1240.00,95.00,3026.0000
525708,-11.25,41.77,-10.38,102708,2.405,2.260,-0.206,0.000,-0.081,1.009,10.55,-986.00,1227.00,105.00,3024.0000
525784,-11.25,41.82,-10.38,102708,2.153,2.153,-0.221,-0.002,-0.078,1.008,10.65,-993.00,1215.00,102.00,3024.0000
525860,-11.24,41.81,-10.38,102712,2.221,2.511,-0.099,0.002,-0.076,1.013,10.55,-991.00,1220.00,105.00,3024.0000
525936,-11.24,41.81,-10.38,102712,2.191,2.099,-0.191,0.000,-0.080,1.010,10.65,-998.00,1220.00,105.00,3024.0000
526012,-11.24,41.80,-10.39,102714,2.145,2.282,-0.122,0.002,-0.077,1.010,10.32,-988.00,1225.00,105.00,3025.0000
526108,-11.26,41.73,-10.39,102710,2.282,2.351,-0.206,0.001,-0.078,1.009,10.41,-982.00,1237.00,90.00,3024.0000
526186,-11.23,41.79,-10.39,102710,2.252,2.313,-0.336,0.001,-0.077,1.009,10.65,-980.00,1225.00,105.00,3024.0000
526262,-11.23,41.80,-10.38,102712,2.221,2.328,-0.405,0.000,-0.071,1.010,10.65,-1003.00,1227.00,110.00,3023.0000
526338,-11.23,41.81,-10.38,102712,2.344,1.855,-0.198,0.000,-0.077,1.017,10.55,-993.00,1217.00,95.00,3025.0000
526414,-11.25,41.81,-10.39,102714,2.282,2.305,-0.328,0.001,-0.077,1.011,10.55,-991.00,1235.00,97.00,3024.0000
526495,-11.24,41.81,-10.39,102714,2.160,2.290,-0.252,-0.002,-0.074,1.010,10.69,-980.00,1240.00,97.00,3024.0000
526571,-11.25,41.84,-10.40,102712,2.389,2.435,-0.168,0.004,-0.078,1.009,10.51,-975.00,1240.00,95.00,3024.0000
526649,-11.25,41.84,-10.40,102712,2.313,2.290,-0.145,0.002,-0.078,1.009,10.55,-988.00,1225.00,105.00,3024.0000
526725,-11.25,41.82,-10.40,102713,1.779,2.237,-0.260,0.003,-0.077,1.018,10.55,-996.00,1222.00,100.00,3024.0000
526806,-11.26,41.82,-10.40,102713,2.321,2.450,-0.298,-0.002,-0.077,1.011,10.74,-996.00,1225.00,82.00,3024.0000
526882,-11.26,41.85,-10.41,102711,1.985,2.466,-0.099,0.001,-0.077,1.011,10.69,-998.00,1222.00,105.00,3024.0000
526958,-11.26,41.85,-10.41,102711,2.153,2.374,-0.458,0.001,-0.073,1.009,10.55,-1003.00,1222.00,105.00,3024.0000
527034,-11.27,41.84,-10.42,102713,2.260,2.450,-0.359,0.000,-0.078,1.013,10.55,-998.00,1240.00,87.00,3024.0000
527110,-11.28,41.84,-10.42,102713,2.130,2.389,-0.344,0.003,-0.080,1.009,10.55,-993.00,1240.00,102.00,3024.0000
527191,-11.27,41.84,-10.43,102711,2.298,2.359,-0.244,0.000,-0.076,1.010,10.74,-986.00,1230.00,110.00,3024.0000
527267,-11.27,41.85,-10.43,102711,2.427,2.183,-0.168,0.002,-0.077,1.011,10.37,-982.00,1243.00,92.00,3024.0000
527343,-11.29,41.85,-10.44,102714,2.305,2.412,-0.290,0.002,-0.079,1.014,10.65,-986.00,1232.00,115.00,3024.0000
527419,-11.28,41.86,-10.45,102715,2.145,2.252,-0.221,0.003,-0.075,1.007,10.69,-996.00,1237.00,107.00,3024.0000
527495,-11.28,41.87,-10.45,102715,2.198,2.252,-0.229,-0.002,-0.082,1.012,10.74,-986.00,1217.00,105.00,3024.0000
527576,-11.28,41.84,-10.46,102714,2.267,2.298,-0.160,0.006,-0.078,1.015,10.41,-996.00,1217.00,105.00,3024.0000
527652,-11.28,41.86,-10.46,102714,2.298,2.359,-0.252,-0.001,-0.078,1.003,10.65,-983.00,1237.00,105.00,3025.0000
527728,-11.28,41.88,-10.45,102710,2.351,2.099,-0.099,0.000,-0.077,1.007,10.65,-991.00,1220.00,87.00,3024.0000
527806,-11.29,41.87,-10.45,102710,1.985,2.473,-0.115,0.001,-0.075,1.020,10.74,-988.00,1232.00,105.00,3024.0000
527887,-11.30,41.89,-10.44,102716,2.336,2.130,-0.160,-0.004,-0.075,1.004,10.84,-996.00,1225.00,90.00,3024.0000
527963,-11.30,41.89,-10.44,102716,2.198,2.221,-0.321,-0.001,-0.078,1.013,10.74,-1006.00,1235.00,100.00,3024.0000
528039,-11.30,41.90,-10.44,102714,2.176,2.267,-0.183,0.000,-0.078,1.009,10.65,-982.00,1230.00,102.00,3024.0000
528115,-11.30,41.88,-10.44,102714,2.122,2.275,-0.076,0.004,-0.078,1.010,10.84,-993.00,1227.00,102.00,3025.0000
528191,-11.29,41.89,-10.43,102712,2.450,2.557,-0.084,0.007,-0.075,1.011,10.69,-993.00,1235.00,87.00,3024.0000
528272,-11.30,41.91,-10.43,102712,2.191,2.397,-0.397,0.001,-0.080,1.009,10.69,-988.00,1230.00,90.00,3024.0000
528348,-11.30,41.91,-10.43,102710,2.328,2.115,-0.069,0.001,-0.080,1.008,10.65,-991.00,1222.00,100.00,3024.0000
528424,-11.30,41.91,-10.43,102710,2.115,2.145,-0.221,0.000,-0.079,1.010,10.69,-996.00,1232.00,105.00,3024.0000
528500,-11.30,41.91,-10.42,102712,2.282,2.557,-0.397,0.003,-0.075,1.011,10.22,-996.00,1227.00,90.00,3024.0000
528581,-11.30,41.90,-10.42,102712,2.298,2.130,-0.321,0.001,-0.078,1.009,10.55,-993.00,1230.00,100.00,3024.0000
528657,-11.28,41.93,-10.42,102711,2.229,2.076,-0.092,0.002,-0.076,1.015,10.55,-998.00,1220.00,105.00,3024.0000
528733,-11.28,41.94,-10.42,102711,2.565,2.237,-0.115,0.002,-0.076,1.004,10.37,-996.00,1230.00,95.00,3026.0000
528809,-11.29,41.94,-10.41,102716,2.191,2.466,-0.260,-0.003,-0.078,1.012,10.55,-996.00,1225.00,92.00,3024.0000
528885,-11.29,41.94,-10.41,102716,2.450,2.374,-0.244,0.000,-0.077,1.011,10.41,-1003.00,1232.00,100.00,3027.0000
528981,-11.30,41.85,-10.41,102714,2.427,2.244,-0.206,0.002,-0.075,1.008,10.55,-991.00,1227.00,112.00,3024.0000
529070,-11.29,41.90,-10.42,102715,2.099,2.122,-0.336,0.000,-0.079,1.013,10.41,-996.00,1230.00,90.00,3024.0000
529146,-11.30,41.95,-10.42,102715,2.176,2.298,-0.206,0.002,-0.079,1.011,10.65,-986.00,1220.00,107.00,3024.0000
529222,-11.28,41.95,-10.42,102713,2.290,2.511,-0.198,0.004,-0.079,1.016,10.74,-991.00,1220.00,90.00,3024.0000
529298,-11.30,41.94,-10.42,102713,2.061,2.359,-0.084,0.004,-0.076,1.013,10.65,-988.00,1232.00,102.00,3024.0000
529379,-11.29,41.94,-10.42,102713,2.244,2.260,-0.145,0.003,-0.076,1.009,10.65,-988.00,1227.00,117.00,3024.0000
529455,-11.27,41.94,-10.42,102713,2.237,2.092,-0.176,0.003,-0.073,1.013,10.74,-982.00,1225.00,90.00,3025.0000
529531,-11.29,41.99,-10.42,102711,2.137,2.550,-0.427,0.002,-0.077,1.008,10.74,-998.00,1232.00,80.00,3024.0000
529607,-11.28,41.94,-10.42,102711,2.168,2.321,-0.321,0.000,-0.076,1.013,10.55,-986.00,1232.00,102.00,3024.0000
529688,-11.29,41.95,-10.42,102711,2.344,2.107,-0.405,0.001,-0.078,1.011,10.84,-996.00,1222.00,95.00,3024.0000
529764,-11.29,41.95,-10.42,102711,2.122,2.176,-0.389,0.000,-0.078,1.016,10.65,-1003.00,1237.00,107.00,3024.0000
529840,-11.28,41.97,-10.42,102712,2.351,2.282,-0.099,0.005,-0.080,1.011,10.65,-1003.00,1220.00,105.00,3024.0000
529916,-11.29,42.00,-10.42,102712,2.214,2.260,-0.214,0.001,-0.076,1.009,10.65,-991.00,1237.00,100.00,3024.0000
529992,-11.29,41.97,-10.42,102714,2.359,2.092,-0.435,-0.001,-0.078,1.008,10.41,-993.00,1217.00,102.00,3024.0000
530073,-11.29,41.97,-10.42,102713,2.397,2.290,-0.153,0.005,-0.079,1.014,10.41,-983.00,1222.00,102.00,3024.0000
530149,-11.29,42.00,-10.42,102713,2.198,2.328,-0.153,0.003,-0.077,1.009,10.41,-996.00,1222.00,87.00,3024.0000
530225,-11.27,42.00,-10.42,102711,2.122,2.099,-0.275,0.000,-0.077,1.013,10.41,-1003.00,1235.00,95.00,3024.0000
530301,-11.28,41.99,-10.42,102711,2.130,2.725,-0.214,0.003,-0.075,1.014,10.55,-982.00,1225.00,95.00,3025.0000
530382,-11.30,41.97,-10.43,102715,2.214,2.260,-0.183,0.003,-0.077,1.007,10.32,-998.00,1230.00,105.00,3024.0000
530458,-11.29,41.99,-10.43,102715,2.221,2.107,-0.053,0.002,-0.072,1.006,10.65,-993.00,1220.00,100.00,3024.0000
530534,-11.28,41.98,-10.44,102712,2.351,2.336,-0.305,0.004,-0.075,1.009,10.55,-993.00,1227.00,97.00,3024.0000
530610,-11.27,42.00,-10.44,102712,2.290,2.076,-0.214,0.001,-0.077,1.010,10.37,-986.00,1235.00,90.00,3024.0000
530686,-11.27,42.00,-10.44,102713,2.092,2.389,-0.099,-0.001,-0.079,1.013,10.32,-993.00,1235.00,105.00,3024.0000
530767,-11.28,41.98,-10.44,102713,2.344,2.053,-0.168,-0.000,-0.077,1.013,10.37,-993.00,1240.00,95.00,3024.0000
530843,-11.28,42.01,-10.45,102710,2.214,2.481,-0.282,-0.001,-0.077,1.013,10.41,-1003.00,1232.00,97.00,3023.0000
530933,-11.30,41.96,-10.45,102710,2.206,2.099,-0.290,0.001,-0.077,1.009,10.74,-993.00,1227.00,97.00,3024.0000
531018,-11.29,41.99,-10.46,102711,2.168,2.282,-0.206,0.001,-0.076,1.011,10.55,-988.00,1227.00,107.00,3024.0000
531094,-11.29,42.01,-10.46,102711,2.260,2.092,-0.260,0.002,-0.077,1.015,10.55,-991.00,1246.00,105.00,3024.0000
531175,-11.28,42.00,-10.45,102715,2.099,2.153,-0.176,-0.004,-0.077,1.004,10.32,-998.00,1230.00,100.00,3024.0000
531251,-11.28,42.02,-10.45,102715,2.160,2.366,-0.260,0.002,-0.077,1.011,10.41,-996.00,1222.00,102.00,3024.0000
531327,-11.30,42.03,-10.45,102711,2.435,2.076,-0.023,0.000,-0.076,1.015,10.32,-982.00,1230.00,115.00,3024.0000
531403,-11.29,42.03,-10.45,102715,2.321,1.992,-0.328,0.000,-0.078,1.019,10.55,-1003.00,1215.00,100.00,3024.0000
531484,-11.29,42.02,-10.46,102715,2.145,2.275,-0.168,0.000,-0.076,1.019,10.55,-982.00,1220.00,100.00,3024.0000
531560,-11.31,42.05,-10.46,102709,2.229,2.176,-0.359,0.004,-0.074,1.006,10.65,-993.00,1207.00,102.00,3023.0000
531636,-11.30,42.04,-10.46,102709,2.092,1.832,-0.305,0.002,-0.080,1.013,10.84,-988.00,1220.00,105.00,3024.0000
531712,-11.30,42.05,-10.46,102711,2.206,2.366,-0.031,0.007,-0.079,1.011,10.41,-982.00,1237.00,100.00,3024.0000
531788,-11.28,42.04,-10.46,102711,1.954,2.290,-0.191,0.005,-0.072,1.007,10.55,-983.00,1240.00,92.00,3024.0000
531884,-11.32,41.97,-10.46,102714,2.298,2.466,-0.130,0.003,-0.076,1.015,10.22,-982.00,1225.00,112.00,3024.0000
531962,-11.32,42.05,-10.46,102714,2.046,2.321,-0.198,-0.001,-0.079,1.010,10.55,-1006.00,1227.00,102.00,3024.0000
532038,-11.31,42.05,-10.47,102712,2.153,2.282,-0.321,0.002,-0.075,1.013,10.37,-991.00,1225.00,97.00,3024.0000
532116,-11.32,42.05,-10.47,102712,2.305,2.305,-0.183,0.001,-0.076,1.012,10.55,-993.00,1212.00,97.00,3024.0000
532192,-11.32,42.06,-10.47,102711,2.237,2.229,-0.153,0.002,-0.077,1.016,10.32,-986.00,1240.00,102.00,3023.0000
532273,-11.32,42.04,-10.47,102711,2.244,2.122,-0.420,0.000,-0.074,1.012,10.55,-993.00,1222.00,87.00,3024.0000
532349,-11.31,42.06,-10.46,102711,2.275,2.092,-0.229,0.003,-0.072,1.010,10.41,-1001.00,1230.00,100.00,3024.0000
532425,-11.33,42.07,-10.46,102711,2.443,2.260,-0.176,0.001,-0.080,1.019,10.55,-986.00,1240.00,110.00,3023.0000
532501,-11.30,42.08,-10.46,102712,2.130,2.221,-0.366,-0.001,-0.077,1.010,10.51,-1006.00,1240.00,105.00,3024.0000
532582,-11.32,42.07,-10.46,102712,2.328,2.328,-0.321,-0.002,-0.077,1.015,10.32,-1001.00,1235.00,107.00,3024.0000
532658,-11.30,42.06,-10.45,102713,2.183,2.168,-0.382,0.001,-0.080,1.015,10.69,-991.00,1235.00,102.00,3025.0000
532734,-11.30,42.05,-10.45,102712,2.344,2.435,-0.282,0.001,-0.074,1.011,10.65,-998.00,1227.00,95.00,3025.0000
532810,-11.30,42.07,-10.45,102712,2.160,2.588,-0.153,0.002,-0.077,1.007,10.41,-998.00,1220.00,92.00,3024.0000
532886,-11.30,42.10,-10.45,102712,2.183,2.130,-0.053,-0.002,-0.077,1.010,10.37,-991.00,1215.00,90.00,3024.0000
532967,-11.30,42.08,-10.45,102712,2.130,1.893,-0.244,0.002,-0.078,1.011,10.55,-991.00,1227.00,97.00,3024.0000
533043,-11.30,42.11,-10.45,102711,2.305,2.176,-0.069,0.001,-0.075,1.014,10.55,-993.00,1225.00,97.00,3024.0000
533119,-11.31,42.09,-10.45,102711,2.183,2.366,-0.252,0.000,-0.078,1.007,10.32,-996.00,1225.00,97.00,3024.0000
533195,-11.31,42.10,-10.45,102711,2.237,1.985,-0.168,-0.000,-0.079,1.018,10.65,-986.00,1232.00,87.00,3024.0000
533276,-11.30,42.10,-10.45,102711,2.160,2.267,-0.214,0.002,-0.077,1.013,10.41,-986.00,1232.00,97.00,3023.0000
533352,-11.31,42.10,-10.45,102714,2.313,2.412,-0.260,0.001,-0.077,1.012,10.51,-991.00,1240.00,85.00,3024.0000
533428,-11.29,42.10,-10.45,102714,2.122,2.160,-0.435,-0.000,-0.077,1.013,10.84,-988.00,1243.00,97.00,3024.0000
533504,-11.30,42.09,-10.44,102716,2.267,2.427,-0.053,0.001,-0.076,1.014,10.41,-980.00,1225.00,105.00,3024.0000
533580,-11.29,42.10,-10.44,102716,2.176,2.160,-0.038,0.001,-0.074,1.005,10.41,-988.00,1240.00,100.00,3024.0000
533661,-11.30,42.09,-10.44,102712,2.366,2.405,-0.374,0.001,-0.074,1.008,10.32,-991.00,1222.00,105.00,3023.0000
533737,-11.30,42.10,-10.44,102712,2.382,2.122,-0.191,0.001,-0.078,1.014,10.37,-993.00,1237.00,92.00,3024.0000
533813,-11.30,42.12,-10.44,102715,2.160,2.366,-0.435,0.003,-0.074,1.010,10.37,-986.00,1232.00,90.00,3024.0000
533889,-11.30,42.12,-10.44,102715,2.328,2.198,-0.214,0.001,-0.073,1.008,10.65,-1001.00,1243.00,95.00,3024.0000
533965,-11.29,42.08,-10.45,102711,2.099,2.275,0.053,0.006,-0.077,1.010,10.41,-1003.00,1217.00,90.00,3024.0000
534046,-11.29,42.10,-10.45,102711,2.176,2.191,-0.176,0.001,-0.074,1.017,10.65,-988.00,1225.00,105.00,3024.0000
534122,-11.29,42.14,-10.44,102713,2.115,2.427,-0.221,0.004,-0.080,1.010,10.69,-983.00,1225.00,100.00,3024.0000
534198,-11.29,42.14,-10.44,102713,2.191,2.183,-0.420,0.003,-0.074,1.008,10.32,-1013.00,1217.00,87.00,3024.0000
